micro_skill_id,parent_skill_id,official_code,main_unit,subunit,skill_name,question_type,focus,item_pattern,common_error,difficulty,age_fit,naming_note
G11B-D-BAYES-01-V1,G11B-D-BAYES-01,D-11B-2,不確定性,貝氏定理,貝氏更新,多表徵轉換,以列聯表/文氏圖/樹狀圖更新機率；第二層：在文字、圖形、向量、矩陣、函數圖與機率表徵間轉換,圖↔式↔表,表徵轉換失去結構,3,普高G11數學B,MathAI普高11年級分流語義分類
G11B-D-BAYES-01-R1,G11B-D-BAYES-01,D-11B-2,不確定性,貝氏定理,貝氏更新,逆向驗證,以列聯表/文氏圖/樹狀圖更新機率；第二層：由結果反求參數/條件並以代回、幾何或數值檢核,反推/驗算,只會正向套公式,3,普高G11數學B,MathAI普高11年級分流語義分類
G11B-D-BAYES-01-A1,G11B-D-BAYES-01,D-11B-2,不確定性,貝氏定理,貝氏更新,情境建模,以列聯表/文氏圖/樹狀圖更新機率；第二層：從科學、金融、工程、設計或社會情境建立模型,應用建模,模型選擇與解釋錯誤,4,普高G11數學B,MathAI普高11年級分流語義分類
G11B-D-BAYES-01-T1,G11B-D-BAYES-01,D-11B-2,不確定性,貝氏定理,貝氏更新,條件變形,以列聯表/文氏圖/樹狀圖更新機率；第二層：加入參數、多步驟、空間/機率條件或跨表徵資訊,進階變形,整體條件控制失敗,4,普高G11數學B,MathAI普高11年級分流語義分類
G11B-D-BAYES-01-X1,G11B-D-BAYES-01,D-11B-2,不確定性,貝氏定理,貝氏更新,跨主題整合,以列聯表/文氏圖/樹狀圖更新機率；第二層：整合向量、矩陣、函數、三角、機率等多主題,跨章整合,無法辨識知識鏈,5,普高G11數學B,MathAI普高11年級分流語義分類
G11B-D-INDEP-01-C1,G11B-D-INDEP-01,D-11B-2,不確定性,獨立事件,獨立性,概念與條件辨識,辨別條件機率改變與事件獨立；第二層：辨認定義、符號、模型條件與適用範圍,概念判斷,混淆定義或忽略限制條件,1,普高G11數學B,MathAI普高11年級分流語義分類
G11B-D-INDEP-01-P1,G11B-D-INDEP-01,D-11B-2,不確定性,獨立事件,獨立性,標準程序,辨別條件機率改變與事件獨立；第二層：依標準算法完成計算、推導、解式或矩陣運算,標準程序題,運算流程、符號或公式錯誤,2,普高G11數學B,MathAI普高11年級分流語義分類
G11B-D-INDEP-01-V1,G11B-D-INDEP-01,D-11B-2,不確定性,獨立事件,獨立性,多表徵轉換,辨別條件機率改變與事件獨立；第二層：在文字、圖形、向量、矩陣、函數圖與機率表徵間轉換,圖↔式↔表,表徵轉換失去結構,3,普高G11數學B,MathAI普高11年級分流語義分類
G11B-D-INDEP-01-R1,G11B-D-INDEP-01,D-11B-2,不確定性,獨立事件,獨立性,逆向驗證,辨別條件機率改變與事件獨立；第二層：由結果反求參數/條件並以代回、幾何或數值檢核,反推/驗算,只會正向套公式,3,普高G11數學B,MathAI普高11年級分流語義分類
G11B-D-INDEP-01-A1,G11B-D-INDEP-01,D-11B-2,不確定性,獨立事件,獨立性,情境建模,辨別條件機率改變與事件獨立；第二層：從科學、金融、工程、設計或社會情境建立模型,應用建模,模型選擇與解釋錯誤,4,普高G11數學B,MathAI普高11年級分流語義分類
G11B-D-INDEP-01-T1,G11B-D-INDEP-01,D-11B-2,不確定性,獨立事件,獨立性,條件變形,辨別條件機率改變與事件獨立；第二層：加入參數、多步驟、空間/機率條件或跨表徵資訊,進階變形,整體條件控制失敗,4,普高G11數學B,MathAI普高11年級分流語義分類
G11B-D-INDEP-01-X1,G11B-D-INDEP-01,D-11B-2,不確定性,獨立事件,獨立性,跨主題整合,辨別條件機率改變與事件獨立；第二層：整合向量、矩陣、函數、三角、機率等多主題,跨章整合,無法辨識知識鏈,5,普高G11數學B,MathAI普高11年級分流語義分類
G11B-D-TABLE-01-C1,G11B-D-TABLE-01,D-11B-2,不確定性,列聯表,列聯表與條件比例,概念與條件辨識,從二維分類表計算條件機率並解讀；第二層：辨認定義、符號、模型條件與適用範圍,概念判斷,混淆定義或忽略限制條件,1,普高G11數學B,MathAI普高11年級分流語義分類
G11B-D-TABLE-01-P1,G11B-D-TABLE-01,D-11B-2,不確定性,列聯表,列聯表與條件比例,標準程序,從二維分類表計算條件機率並解讀；第二層：依標準算法完成計算、推導、解式或矩陣運算,標準程序題,運算流程、符號或公式錯誤,2,普高G11數學B,MathAI普高11年級分流語義分類
G11B-D-TABLE-01-V1,G11B-D-TABLE-01,D-11B-2,不確定性,列聯表,列聯表與條件比例,多表徵轉換,從二維分類表計算條件機率並解讀；第二層：在文字、圖形、向量、矩陣、函數圖與機率表徵間轉換,圖↔式↔表,表徵轉換失去結構,3,普高G11數學B,MathAI普高11年級分流語義分類
G11B-D-TABLE-01-R1,G11B-D-TABLE-01,D-11B-2,不確定性,列聯表,列聯表與條件比例,逆向驗證,從二維分類表計算條件機率並解讀；第二層：由結果反求參數/條件並以代回、幾何或數值檢核,反推/驗算,只會正向套公式,3,普高G11數學B,MathAI普高11年級分流語義分類
G11B-D-TABLE-01-A1,G11B-D-TABLE-01,D-11B-2,不確定性,列聯表,列聯表與條件比例,情境建模,從二維分類表計算條件機率並解讀；第二層：從科學、金融、工程、設計或社會情境建立模型,應用建模,模型選擇與解釋錯誤,4,普高G11數學B,MathAI普高11年級分流語義分類
G11B-D-TABLE-01-T1,G11B-D-TABLE-01,D-11B-2,不確定性,列聯表,列聯表與條件比例,條件變形,從二維分類表計算條件機率並解讀；第二層：加入參數、多步驟、空間/機率條件或跨表徵資訊,進階變形,整體條件控制失敗,4,普高G11數學B,MathAI普高11年級分流語義分類
G11B-D-TABLE-01-X1,G11B-D-TABLE-01,D-11B-2,不確定性,列聯表,列聯表與條件比例,跨主題整合,從二維分類表計算條件機率並解讀；第二層：整合向量、矩陣、函數、三角、機率等多主題,跨章整合,無法辨識知識鏈,5,普高G11數學B,MathAI普高11年級分流語義分類
